TimeUTC,ActualTotalLoad
 01.01.2022 00:15,42195
 01.01.2022 00:30,41803
 01.01.2022 00:45,41141
 01.01.2022 01:00,41002
 01.01.2022 01:15,41177
 01.01.2022 01:30,40635
 01.01.2022 01:45,40162
 01.01.2022 02:00,39948
 01.01.2022 02:15,39670
 01.01.2022 02:30,39560
 01.01.2022 02:45,39547
 01.01.2022 03:00,39479
 01.01.2022 03:15,39449
 01.01.2022 03:30,39279
 01.01.2022 03:45,39485
 01.01.2022 04:00,39140
 01.01.2022 04:15,39112
 01.01.2022 04:30,38926
 01.01.2022 04:45,38800
 01.01.2022 05:00,38468
 01.01.2022 05:15,38358
 01.01.2022 05:30,38389
 01.01.2022 05:45,38397
 01.01.2022 06:00,38508
 01.01.2022 06:15,38981
 01.01.2022 06:30,38929
 01.01.2022 06:45,39126
 01.01.2022 07:00,39311
 01.01.2022 07:15,39990
 01.01.2022 07:30,40277
 01.01.2022 07:45,40339
 01.01.2022 08:00,40614
 01.01.2022 08:15,41768
 01.01.2022 08:30,42323
 01.01.2022 08:45,42834
 01.01.2022 09:00,43112
 01.01.2022 09:15,43582
 01.01.2022 09:30,44137
 01.01.2022 09:45,44617
 01.01.2022 10:00,45190
 01.01.2022 10:15,45882
 01.01.2022 10:30,46612
 01.01.2022 10:45,47216
 01.01.2022 11:00,47218
 01.01.2022 11:15,47289
 01.01.2022 11:30,47340
 01.01.2022 11:45,47728
 01.01.2022 12:00,46902
 01.01.2022 12:15,46558
 01.01.2022 12:30,46249
 01.01.2022 12:45,46381
 01.01.2022 13:00,46379
 01.01.2022 13:15,45913
 01.01.2022 13:30,45688
 01.01.2022 13:45,45656
 01.01.2022 14:00,45660
 01.01.2022 14:15,45729
 01.01.2022 14:30,45527
 01.01.2022 14:45,45567
 01.01.2022 15:00,45828
 01.01.2022 15:15,46544
 01.01.2022 15:30,47200
 01.01.2022 15:45,48256
 01.01.2022 16:00,49453
 01.01.2022 16:15,50659
 01.01.2022 16:30,51160
 01.01.2022 16:45,51788
 01.01.2022 17:00,52013
 01.01.2022 17:15,52298
 01.01.2022 17:30,52480
 01.01.2022 17:45,52274
 01.01.2022 18:00,52099
 01.01.2022 18:15,51841
 01.01.2022 18:30,51573
 01.01.2022 18:45,51233
 01.01.2022 19:00,50638
 01.01.2022 19:15,50275
 01.01.2022 19:30,49695
 01.01.2022 19:45,49159
 01.01.2022 20:00,48734
 01.01.2022 20:15,48452
 01.01.2022 20:30,47943
 01.01.2022 20:45,47936
 01.01.2022 21:00,47705
 01.01.2022 21:15,48050
 01.01.2022 21:30,47752
 01.01.2022 21:45,47260
 01.01.2022 22:00,46682
 01.01.2022 22:15,45826
 01.01.2022 22:30,45224
 01.01.2022 22:45,44625
 01.01.2022 23:00,43650
 01.01.2022 23:15,42866
 01.01.2022 23:30,42686
 01.01.2022 23:45,42850
 02.01.2022 00:00,42294
 02.01.2022 00:15,42247
 02.01.2022 00:30,41493
 02.01.2022 00:45,41094
 02.01.2022 01:00,41218
 02.01.2022 01:15,41117
 02.01.2022 01:30,40815
 02.01.2022 01:45,40715
 02.01.2022 02:00,40534
 02.01.2022 02:15,40455
 02.01.2022 02:30,40480
 02.01.2022 02:45,40596
 02.01.2022 03:00,40735
 02.01.2022 03:15,40942
 02.01.2022 03:30,40505
 02.01.2022 03:45,40738
 02.01.2022 04:00,40786
 02.01.2022 04:15,40976
 02.01.2022 04:30,40640
 02.01.2022 04:45,40737
 02.01.2022 05:00,40749
 02.01.2022 05:15,40327
 02.01.2022 05:30,40221
 02.01.2022 05:45,40358
 02.01.2022 06:00,40717
 02.01.2022 06:15,41300
 02.01.2022 06:30,41895
 02.01.2022 06:45,42561
 02.01.2022 07:00,43261
 02.01.2022 07:15,44198
 02.01.2022 07:30,44975
 02.01.2022 07:45,45873
 02.01.2022 08:00,46627
 02.01.2022 08:15,47727
 02.01.2022 08:30,48216
 02.01.2022 08:45,48482
 02.01.2022 09:00,48950
 02.01.2022 09:15,49845
 02.01.2022 09:30,50029
 02.01.2022 09:45,50908
 02.01.2022 10:00,51554
 02.01.2022 10:15,52540
 02.01.2022 10:30,53652
 02.01.2022 10:45,54146
 02.01.2022 11:00,54244
 02.01.2022 11:15,54759
 02.01.2022 11:30,54647
 02.01.2022 11:45,54523
 02.01.2022 12:00,54223
 02.01.2022 12:15,53701
 02.01.2022 12:30,53333
 02.01.2022 12:45,53047
 02.01.2022 13:00,53289
 02.01.2022 13:15,53026
 02.01.2022 13:30,52775
 02.01.2022 13:45,52523
 02.01.2022 14:00,52511
 02.01.2022 14:15,53101
 02.01.2022 14:30,53087
 02.01.2022 14:45,53311
 02.01.2022 15:00,53484
 02.01.2022 15:15,54549
 02.01.2022 15:30,55077
 02.01.2022 15:45,55634
 02.01.2022 16:00,56886
 02.01.2022 16:15,58028
 02.01.2022 16:30,58480
 02.01.2022 16:45,58919
 02.01.2022 17:00,59020
 02.01.2022 17:15,58803
 02.01.2022 17:30,58791
 02.01.2022 17:45,58909
 02.01.2022 18:00,58557
 02.01.2022 18:15,58033
 02.01.2022 18:30,57618
 02.01.2022 18:45,57252
 02.01.2022 19:00,56491
